instance_sn,creation_time
instance_12308,1186028.0
instance_12310,1186510.0
instance_12311,1186510.0
instance_12312,1187184.0
instance_12313,1187723.0
instance_12341,1188695.0
instance_12379,1194263.0
instance_12418,1197083.0
instance_12410,1197083.0
instance_12415,1197083.0
instance_12417,1197083.0
instance_12414,1197083.0
instance_12407,1197083.0
instance_12408,1197083.0
instance_12409,1197083.0
instance_12411,1197083.0
instance_12412,1197083.0
instance_12413,1197083.0
instance_12406,1197083.0
instance_12419,1197084.0
instance_12422,1197084.0
instance_12421,1197084.0
instance_12420,1197084.0
instance_12416,1197084.0
instance_12425,1197086.0
instance_12423,1197086.0
instance_12424,1197086.0
instance_12462,1202594.0
instance_12463,1202595.0
instance_12464,1202595.0
instance_12467,1202596.0
instance_12466,1202596.0
instance_12465,1202596.0
instance_12498,1208110.0
instance_12496,1208111.0
instance_12497,1208111.0
instance_12499,1208111.0
instance_12506,1208853.0
instance_12509,1209628.0
instance_12516,1213631.0
instance_12517,1213633.0
instance_12546,1215119.0
instance_12549,1215386.0
instance_12554,1216043.0
instance_12562,1219153.0
instance_12560,1219153.0
instance_12561,1219153.0
instance_12563,1219154.0
instance_12605,1223003.0
instance_12606,1223053.0
instance_12635,1229544.0
instance_12677,1235686.0
instance_12686,1236625.0
instance_12689,1237158.0
instance_12694,1237776.0
instance_12728,1242636.0
instance_12732,1244368.0
instance_12733,1244550.0
instance_12766,1250784.0
instance_12781,1251809.0
instance_12816,1257761.0
instance_12822,1258343.0
instance_12836,1259248.0
instance_12865,1264414.0
instance_12872,1265666.0
instance_12873,1265729.0
instance_12880,1269983.0
instance_12881,1270353.0
instance_12927,1276943.0
instance_12929,1277258.0
instance_12950,1282490.0
instance_12967,1284514.0
instance_12969,1286554.0
instance_12997,1292074.0
instance_12998,1292075.0
instance_13022,1296023.0
instance_13026,1297590.0
instance_13036,1298914.0
instance_13037,1298970.0
instance_13051,1301529.0
instance_13052,1301532.0
instance_13053,1301532.0
instance_13077,1306834.0
instance_13080,1308637.0
instance_13095,1311683.0
instance_13098,1313064.0
instance_13099,1314084.0
instance_13100,1314152.0
instance_13140,1320154.0
instance_13143,1320553.0
instance_13145,1321884.0
instance_13146,1322075.0
instance_13171,1327239.0
instance_13172,1327535.0
instance_13175,1328849.0
instance_13176,1329274.0
instance_13196,1335038.0
instance_13197,1335084.0
instance_13201,1336204.0
instance_13202,1336205.0
instance_13203,1336205.0
instance_13214,1338177.0
instance_13233,1341094.0
instance_13234,1341698.0
instance_13235,1341875.0
instance_13238,1342160.0
instance_13241,1344428.0
instance_13242,1344908.0
instance_13263,1349154.0
instance_13264,1349434.0
instance_13266,1350929.0
instance_13267,1351364.0
instance_13275,1355421.0
instance_13276,1357993.0
instance_13280,1358605.0
instance_13285,1360939.0
instance_13286,1360939.0
instance_13294,1365705.0
instance_13309,1372825.0
instance_13329,1377430.0
instance_13326,1377430.0
instance_13327,1377430.0
instance_13328,1377430.0
instance_13325,1377431.0
instance_13336,1380025.0
instance_13340,1382425.0
instance_13345,1386588.0
instance_13346,1386588.0
instance_13347,1386589.0
instance_13348,1386754.0
instance_13353,1387586.0
instance_13354,1387937.0
instance_13355,1388384.0
instance_13361,1392077.0
instance_13362,1392077.0
instance_13363,1392079.0
instance_13376,1394186.0
instance_13379,1395846.0
instance_13381,1397588.0
instance_13395,1401134.0
instance_13396,1401735.0
instance_13397,1403087.0
instance_13411,1408224.0
instance_13413,1408608.0
instance_13415,1408995.0
instance_13422,1412179.0
instance_13423,1412315.0
instance_13442,1415258.0
instance_13444,1415484.0
instance_13452,1416319.0
instance_13462,1418461.0
instance_13463,1418810.0
instance_13468,1419263.0
instance_13469,1419263.0
instance_13470,1419263.0
instance_13471,1419263.0
instance_13472,1419270.0
instance_13473,1419614.0
instance_13475,1419892.0
instance_13474,1419893.0
instance_13476,1419909.0
instance_13477,1419919.0
instance_13478,1419921.0
instance_13479,1419922.0
instance_13480,1419931.0
instance_13481,1419935.0
instance_13482,1419968.0
instance_13496,1421248.0
instance_13497,1421287.0
instance_13498,1421287.0
instance_13510,1422699.0
instance_13511,1423517.0
instance_13513,1424879.0
instance_13514,1424903.0
instance_13516,1425540.0
instance_13517,1425692.0
instance_13518,1425752.0
instance_13519,1426488.0
instance_13523,1426856.0
instance_13524,1427058.0
instance_13525,1427171.0
instance_13526,1427261.0
instance_13528,1427481.0
instance_13529,1427911.0
instance_13531,1428151.0
instance_13533,1428348.0
instance_13534,1428505.0
instance_13535,1428700.0
instance_13539,1429412.0
instance_13540,1429728.0
instance_13541,1429936.0
instance_13542,1430123.0
instance_13543,1430424.0
instance_13545,1430718.0
instance_13546,1431215.0
instance_13547,1432011.0
instance_13554,1432972.0
instance_13561,1433753.0
instance_13563,1433835.0
instance_13568,1433924.0
instance_13569,1434503.0
instance_13570,1434506.0
instance_13571,1434690.0
instance_13589,1434812.0
instance_13573,1434812.0
instance_13587,1434812.0
instance_13588,1434812.0
instance_13572,1434812.0
instance_13593,1434812.0
instance_13592,1434812.0
instance_13597,1434812.0
instance_13596,1434812.0
instance_13598,1434812.0
instance_13599,1434812.0
instance_13631,1434812.0
instance_13628,1434812.0
instance_13626,1434812.0
instance_13625,1434812.0
instance_13624,1434812.0
instance_13623,1434812.0
instance_13617,1434812.0
instance_13614,1434812.0
instance_13606,1434812.0
instance_13607,1434812.0
instance_13612,1434812.0
instance_13608,1434812.0
instance_13595,1434812.0
instance_13594,1434812.0
instance_13590,1434812.0
instance_13591,1434812.0
instance_13605,1434812.0
instance_13604,1434812.0
instance_13601,1434812.0
instance_13600,1434812.0
instance_13603,1434812.0
instance_13602,1434812.0
instance_13618,1434812.0
instance_13613,1434812.0
instance_13763,1434933.0
instance_13768,1435642.0
instance_13775,1435642.0
instance_13766,1435642.0
instance_13765,1435642.0
instance_13770,1435642.0
instance_13771,1435642.0
instance_13773,1435642.0
instance_13767,1435643.0
instance_13772,1435643.0
instance_13769,1435643.0
instance_13781,1435643.0
instance_13774,1435643.0
instance_13779,1435644.0
instance_13782,1435644.0
instance_13783,1435644.0
instance_13778,1435644.0
instance_13780,1435644.0
instance_13776,1435644.0
instance_13777,1435644.0
instance_13787,1435823.0
instance_13785,1435824.0
instance_13789,1435824.0
instance_13788,1435824.0
instance_13784,1435824.0
instance_13786,1435824.0
instance_13790,1435904.0
instance_13791,1435911.0
instance_13792,1435924.0
instance_13793,1435926.0
instance_13794,1435928.0
instance_13795,1435939.0
instance_13796,1435957.0
instance_13797,1435960.0
instance_13798,1435964.0
instance_13799,1435986.0
instance_13800,1436040.0
instance_13812,1436446.0
instance_13814,1436996.0
instance_13819,1437090.0
instance_13822,1437304.0
instance_13824,1437815.0
instance_13826,1437948.0
instance_13827,1438045.0
instance_13828,1438507.0
instance_13829,1438860.0
instance_13830,1439027.0
instance_13831,1439027.0
instance_13832,1439027.0
instance_13835,1439029.0
instance_13836,1439029.0
instance_13833,1439029.0
instance_13837,1439029.0
instance_13834,1439030.0
instance_13841,1439572.0
instance_13844,1440201.0
instance_13845,1440519.0
instance_13848,1440809.0
instance_13847,1440809.0
instance_13850,1440809.0
instance_13849,1440809.0
instance_13852,1440957.0
instance_13856,1442751.0
instance_13857,1442779.0
instance_13858,1442947.0
instance_13864,1443212.0
instance_13866,1443903.0
instance_13868,1443907.0
instance_13870,1443907.0
instance_13869,1443907.0
instance_13867,1443907.0
instance_13874,1444694.0
instance_13876,1445259.0
instance_13877,1445272.0
instance_13878,1445312.0
instance_13880,1445507.0
instance_13881,1445569.0
instance_13883,1446055.0
instance_13884,1446291.0
instance_13889,1448429.0
instance_13892,1449116.0
instance_13891,1449116.0
instance_13893,1449118.0
instance_13898,1450336.0
instance_13899,1450912.0
instance_13940,1451167.0
instance_13944,1451167.0
instance_13946,1451167.0
instance_13943,1451167.0
instance_13941,1451167.0
instance_13939,1451168.0
instance_13942,1451168.0
instance_13945,1451168.0
instance_13948,1451447.0
instance_13964,1452197.0
instance_13967,1452200.0
instance_13966,1452200.0
instance_13965,1452200.0
instance_13968,1452322.0
instance_13969,1452599.0
instance_13970,1452744.0
instance_13972,1453355.0
instance_13973,1453356.0
instance_13976,1453356.0
instance_13975,1453356.0
instance_13974,1453356.0
instance_13977,1453663.0
instance_13995,1454506.0
instance_13992,1454506.0
instance_13994,1454506.0
instance_13993,1454506.0
instance_13991,1454506.0
instance_13999,1454507.0
instance_13997,1454507.0
instance_14000,1454507.0
instance_13998,1454507.0
instance_13996,1454508.0
instance_14003,1454600.0
instance_14009,1454776.0
instance_14012,1455511.0
instance_14017,1456410.0
instance_14019,1456718.0
instance_14021,1457940.0
instance_14023,1458296.0
instance_14029,1458331.0
instance_14025,1458331.0
instance_14026,1458331.0
instance_14028,1458331.0
instance_14027,1458331.0
instance_14033,1458851.0
instance_14035,1458976.0
instance_14036,1459039.0
instance_14038,1459660.0
instance_14039,1460013.0
instance_14040,1460325.0
instance_14041,1460588.0
instance_14042,1460832.0
instance_14043,1460950.0
instance_14044,1460961.0
instance_14045,1461284.0
instance_14046,1461411.0
instance_14048,1461783.0
instance_14049,1462603.0
instance_14059,1463074.0
instance_14060,1463074.0
instance_14058,1463074.0
instance_14061,1463074.0
instance_14063,1463184.0
instance_14064,1463406.0
instance_14065,1463598.0
instance_14067,1464032.0
instance_14068,1464442.0
instance_14069,1465023.0
instance_14071,1465818.0
instance_14077,1467682.0
instance_14079,1467998.0
instance_14084,1468408.0
instance_14085,1468824.0
instance_14092,1469935.0
instance_14093,1470016.0
instance_14094,1470219.0
instance_14095,1470219.0
instance_14096,1470220.0
instance_14100,1470567.0
instance_14101,1471178.0
instance_14105,1472671.0
instance_14106,1472970.0
instance_14107,1472971.0
instance_14111,1473209.0
instance_14116,1473406.0
instance_14117,1473406.0
instance_14115,1473406.0
instance_14113,1473406.0
instance_14114,1473406.0
instance_14118,1473886.0
instance_14120,1474268.0
instance_14119,1474269.0
instance_14121,1474270.0
instance_14124,1476051.0
instance_14125,1476078.0
instance_14128,1476763.0
instance_14129,1476928.0
instance_14130,1476979.0
instance_14134,1477422.0
instance_14131,1477422.0
instance_14132,1477422.0
instance_14133,1477422.0
instance_14135,1477847.0
instance_14136,1477879.0
instance_14137,1478205.0
instance_14138,1478561.0
instance_14139,1478637.0
instance_14141,1478899.0
instance_14144,1479390.0
instance_14145,1479615.0
instance_14146,1479846.0
instance_14147,1480013.0
instance_14148,1480282.0
instance_14150,1480300.0
instance_14151,1480584.0
instance_14153,1480953.0
instance_14154,1480955.0
instance_14155,1481537.0
instance_14156,1481566.0
instance_14157,1481726.0
instance_14158,1481886.0
instance_14159,1482141.0
instance_14160,1482161.0
instance_14162,1482731.0
instance_14164,1483542.0
instance_14165,1483704.0
instance_14166,1484241.0
instance_14167,1484404.0
instance_14168,1484762.0
instance_14169,1484779.0
instance_14171,1486881.0
instance_14173,1487075.0
instance_14174,1487432.0
instance_14175,1487446.0
instance_14176,1487665.0
instance_14177,1488000.0
instance_14178,1488041.0
instance_14179,1488045.0
instance_14181,1488449.0
instance_14183,1488528.0
instance_14184,1489021.0
instance_14186,1490128.0
instance_14187,1490440.0
instance_14188,1490646.0
instance_14189,1490855.0
instance_14190,1491117.0
instance_14192,1491414.0
instance_14193,1491844.0
instance_14197,1492431.0
instance_14198,1492517.0
instance_14199,1492648.0
instance_14200,1492894.0
instance_14201,1493143.0
instance_14202,1493424.0
instance_14203,1493691.0
instance_14205,1494273.0
instance_14206,1494425.0
instance_14208,1494470.0
instance_14209,1494500.0
instance_14210,1494954.0
instance_14211,1494979.0
instance_14212,1495211.0
instance_14213,1495289.0
instance_14215,1495822.0
instance_14217,1496026.0
instance_14219,1496292.0
instance_14220,1496471.0
instance_14222,1496648.0
instance_14223,1497038.0
instance_14224,1497160.0
instance_14225,1497420.0
instance_14226,1497469.0
instance_14227,1497498.0
instance_14228,1497785.0
instance_14230,1497787.0
instance_14229,1497788.0
instance_14233,1497788.0
instance_14234,1497788.0
instance_14231,1497788.0
instance_14232,1497788.0
instance_14235,1497984.0
instance_14240,1498710.0
instance_14243,1499236.0
instance_14244,1499418.0
instance_14246,1499543.0
instance_14245,1499543.0
instance_14250,1499544.0
instance_14251,1499544.0
instance_14247,1499544.0
instance_14252,1499544.0
instance_14248,1499544.0
instance_14249,1499544.0
instance_14254,1499553.0
instance_14253,1499553.0
instance_14255,1499553.0
instance_14256,1500002.0
instance_14257,1500197.0
instance_14260,1501179.0
instance_14261,1501318.0
instance_14262,1501481.0
instance_14263,1501616.0
instance_14264,1501620.0
instance_14266,1502267.0
instance_14271,1502656.0
instance_14269,1502656.0
instance_14273,1502656.0
instance_14272,1502657.0
instance_14270,1502657.0
instance_14274,1502659.0
instance_14275,1502750.0
instance_14276,1503019.0
instance_14277,1503460.0
instance_14278,1503705.0
instance_14279,1503850.0
instance_14280,1504103.0
instance_14284,1504693.0
instance_14285,1504844.0
instance_14298,1504955.0
instance_14299,1504980.0
instance_14303,1505145.0
instance_14312,1505604.0
instance_14314,1505716.0
instance_14317,1506487.0
instance_14316,1506487.0
instance_14321,1506489.0
instance_14318,1506489.0
instance_14319,1506489.0
instance_14320,1506490.0
instance_14323,1506643.0
instance_14327,1507236.0
instance_14328,1507293.0
instance_14330,1508034.0
instance_14372,1508081.0
instance_14370,1508081.0
instance_14371,1508081.0
instance_14368,1508081.0
instance_14369,1508081.0
instance_14353,1508081.0
instance_14351,1508081.0
instance_14352,1508081.0
instance_14373,1508081.0
instance_14374,1508081.0
instance_14375,1508081.0
instance_14376,1508081.0
instance_14377,1508081.0
instance_14378,1508081.0
instance_14379,1508081.0
instance_14380,1508081.0
instance_14381,1508081.0
instance_14382,1508081.0
instance_14383,1508081.0
instance_14384,1508081.0
instance_14385,1508081.0
instance_14354,1508081.0
instance_14355,1508081.0
instance_14356,1508081.0
instance_14357,1508081.0
instance_14358,1508081.0
instance_14359,1508081.0
instance_14360,1508081.0
instance_14361,1508081.0
instance_14362,1508081.0
instance_14363,1508081.0
instance_14364,1508081.0
instance_14365,1508081.0
instance_14366,1508081.0
instance_14367,1508081.0
instance_14386,1508081.0
instance_14393,1508143.0
instance_14397,1508178.0
instance_14394,1508178.0
instance_14395,1508178.0
instance_14398,1508179.0
instance_14396,1508179.0
instance_14400,1508578.0
instance_14405,1508910.0
instance_14411,1508951.0
instance_14417,1509059.0
instance_14416,1509059.0
instance_14413,1509060.0
instance_14414,1509060.0
instance_14415,1509060.0
instance_14418,1509060.0
instance_14420,1509437.0
instance_14421,1509594.0
instance_14423,1509787.0
instance_14422,1509787.0
instance_14426,1509795.0
instance_14424,1509795.0
instance_14425,1509795.0
instance_14427,1509878.0
instance_14428,1510149.0
instance_14429,1510296.0
instance_14430,1510478.0
instance_14432,1510584.0
instance_14431,1510584.0
instance_14435,1511580.0
instance_14436,1511581.0
instance_14437,1511583.0
instance_14449,1513109.0
instance_14456,1513710.0
instance_14463,1514829.0
instance_14471,1517629.0
instance_14473,1519239.0
instance_14474,1519240.0
instance_14482,1520550.0
instance_14483,1520550.0
instance_14478,1520550.0
instance_14493,1522643.0
instance_14494,1522644.0
instance_14497,1523017.0
instance_14496,1523017.0
instance_14499,1523021.0
instance_14498,1523021.0
instance_14502,1523023.0
instance_14501,1523024.0
instance_14500,1523026.0
instance_14503,1524426.0
instance_14505,1524435.0
instance_14506,1524435.0
instance_14504,1524435.0
instance_14507,1524436.0
instance_14510,1526034.0
instance_14512,1526034.0
instance_14511,1526035.0
instance_14509,1526035.0
instance_14513,1526055.0
instance_14518,1527444.0
instance_14519,1527784.0
instance_14521,1528390.0
instance_14522,1528660.0
instance_14529,1529879.0
instance_14530,1529879.0
instance_14527,1529879.0
instance_14525,1529879.0
instance_14526,1529879.0
instance_14528,1529879.0
instance_14541,1531151.0
instance_14542,1531151.0
instance_14547,1531151.0
instance_14549,1531151.0
instance_14550,1531192.0
instance_14591,1532689.0
instance_14592,1532689.0
instance_14595,1532689.0
instance_14593,1532689.0
instance_14599,1532689.0
instance_14590,1532689.0
instance_14598,1532689.0
instance_14586,1532689.0
instance_14589,1532690.0
instance_14596,1532690.0
instance_14587,1532690.0
instance_14588,1532690.0
instance_14594,1532690.0
instance_14608,1532691.0
instance_14609,1532691.0
instance_14610,1532691.0
instance_14611,1532691.0
instance_14607,1532691.0
instance_14603,1532691.0
instance_14604,1532691.0
instance_14605,1532691.0
instance_14600,1532691.0
instance_14601,1532691.0
instance_14602,1532691.0
instance_14606,1532692.0
instance_14597,1532693.0
instance_14624,1533311.0
instance_14625,1533330.0
instance_14627,1533952.0
instance_14628,1533952.0
instance_14629,1533952.0
instance_14630,1533952.0
instance_14631,1533955.0
instance_14639,1534251.0
instance_14653,1535875.0
instance_14663,1536686.0
instance_14661,1536686.0
instance_14660,1536686.0
instance_14659,1536686.0
instance_14662,1536686.0
instance_14664,1536688.0
instance_14671,1537373.0
instance_14674,1537373.0
instance_14673,1537373.0
instance_14672,1537373.0
instance_14667,1537373.0
instance_14668,1537373.0
instance_14670,1537373.0
instance_14669,1537373.0
instance_14680,1537374.0
instance_14677,1537375.0
instance_14678,1537375.0
instance_14676,1537375.0
instance_14679,1537375.0
instance_14675,1537375.0
instance_14681,1537379.0
instance_14682,1537515.0
instance_14687,1540777.0
instance_14690,1540778.0
instance_14691,1540778.0
instance_14688,1540778.0
instance_14689,1540779.0
instance_14695,1541770.0
instance_14697,1542194.0
instance_14696,1542194.0
instance_14698,1542194.0
instance_14699,1542195.0
instance_14700,1542196.0
instance_14725,1547206.0
instance_14728,1547694.0
instance_14750,1551238.0
instance_14772,1553234.0
instance_14777,1553234.0
instance_14779,1553234.0
instance_14773,1553234.0
instance_14775,1553234.0
instance_14776,1553235.0
instance_14774,1553235.0
instance_14778,1553235.0
instance_14789,1554046.0
instance_14791,1554366.0
instance_14797,1555225.0
instance_14805,1558775.0
instance_14806,1558775.0
instance_14804,1558775.0
instance_14807,1558775.0
instance_14809,1558776.0
instance_14813,1558776.0
instance_14812,1558776.0
instance_14810,1558776.0
instance_14808,1558777.0
instance_14811,1558777.0
instance_14840,1560038.0
instance_14842,1561905.0
instance_14848,1564283.0
instance_14847,1564283.0
instance_14855,1569455.0
instance_14856,1569817.0
instance_14862,1573900.0
instance_14864,1573937.0
instance_14865,1573937.0
instance_14867,1575575.0
instance_14869,1579458.0
instance_14872,1582055.0
instance_14873,1582780.0
instance_14876,1583965.0
instance_14879,1584267.0
instance_14881,1584941.0
instance_14880,1584942.0
instance_14882,1584948.0
instance_14889,1588832.0
instance_14890,1588832.0
instance_14891,1588832.0
instance_14888,1588833.0
instance_14898,1589866.0
instance_14903,1591181.0
instance_14907,1591924.0
instance_14908,1591929.0
instance_14910,1592365.0
instance_14916,1592846.0
instance_14921,1594445.0
instance_14925,1594614.0
instance_14922,1594614.0
instance_14933,1595307.0
instance_14939,1595312.0
instance_14934,1595312.0
instance_14937,1595312.0
instance_14938,1595312.0
instance_14936,1595312.0
instance_14935,1595312.0
instance_14940,1595312.0
instance_14941,1595312.0
instance_14944,1596082.0
instance_14951,1596939.0
instance_14950,1596940.0
instance_14953,1596948.0
instance_14957,1597540.0
instance_14960,1599558.0
instance_14980,1604261.0
instance_14981,1604736.0
instance_14983,1606998.0
instance_14991,1608823.0
instance_14992,1608823.0
instance_14989,1608823.0
instance_14990,1608825.0
instance_14993,1608825.0
instance_14996,1608825.0
instance_14994,1608825.0
instance_14995,1608825.0
instance_14998,1608825.0
instance_14997,1608825.0
instance_14999,1608827.0
instance_15005,1610742.0
instance_15008,1610744.0
instance_15009,1610744.0
instance_15007,1610744.0
instance_15010,1610744.0
instance_15006,1610744.0
instance_15016,1611935.0
instance_15017,1612187.0
instance_15018,1612508.0
instance_15021,1612508.0
instance_15019,1612508.0
instance_15020,1612509.0
instance_15022,1612511.0
instance_15023,1612511.0
instance_15025,1613781.0
instance_15026,1613781.0
instance_15034,1615259.0
instance_15037,1616868.0
instance_15038,1616868.0
instance_15036,1616868.0
instance_15039,1616868.0
instance_15040,1616869.0
instance_15043,1617992.0
instance_15044,1617994.0
instance_15045,1618103.0
instance_15046,1618110.0
instance_15047,1619015.0
instance_15048,1619088.0
instance_15050,1619385.0
instance_15061,1624142.0
instance_15062,1624144.0
instance_15065,1624646.0
instance_15067,1624774.0
instance_15068,1624774.0
instance_15069,1624774.0
instance_15070,1625013.0
instance_15072,1625013.0
instance_15071,1625013.0
instance_15075,1625014.0
instance_15073,1625014.0
instance_15074,1625014.0
instance_15076,1626630.0
instance_15086,1628438.0
instance_15089,1628440.0
instance_15092,1628440.0
instance_15090,1628440.0
instance_15093,1628440.0
instance_15087,1628440.0
instance_15094,1628440.0
instance_15091,1628440.0
instance_15088,1628440.0
instance_15097,1628728.0
instance_15099,1629685.0
instance_15098,1629686.0
instance_15108,1631727.0
instance_15109,1631882.0
instance_15110,1631884.0
instance_15120,1635288.0
instance_15128,1638708.0
instance_15130,1639406.0
instance_15157,1641626.0
instance_15170,1645056.0
instance_15172,1646376.0
instance_15198,1650376.0
instance_15212,1654766.0
instance_15252,1660466.0
instance_15253,1660967.0
instance_15254,1660968.0
instance_15260,1662871.0
instance_15270,1666486.0
instance_15271,1666486.0
instance_15272,1666486.0
instance_15273,1666947.0
instance_15280,1668206.0
instance_15283,1668874.0
instance_15287,1672001.0
instance_15288,1672001.0
instance_15289,1672068.0
instance_15290,1672070.0
instance_15300,1674868.0
instance_15304,1677125.0
instance_15306,1677125.0
instance_15307,1677125.0
instance_15308,1677125.0
instance_15316,1677125.0
instance_15317,1677125.0
instance_15314,1677125.0
instance_15303,1677125.0
instance_15302,1677125.0
instance_15305,1677125.0
instance_15315,1677125.0
instance_15319,1677125.0
instance_15334,1679627.0
instance_15332,1679627.0
instance_15335,1679627.0
instance_15331,1679627.0
instance_15333,1679628.0
instance_15336,1679629.0
instance_15339,1679629.0
instance_15338,1679629.0
instance_15337,1679629.0
instance_15347,1681809.0
instance_15351,1682161.0
instance_15354,1682161.0
instance_15358,1682161.0
instance_15361,1682161.0
instance_15362,1682161.0
instance_15350,1682161.0
instance_15363,1682161.0
instance_15364,1682161.0
instance_15366,1682161.0
instance_15367,1682161.0
instance_15360,1682161.0
instance_15355,1682161.0
instance_15359,1682161.0
instance_15356,1682162.0
instance_15365,1682162.0
instance_15357,1682162.0
instance_15378,1682201.0
instance_15379,1682373.0
instance_15384,1683009.0
instance_15380,1683009.0
instance_15382,1683009.0
instance_15381,1683009.0
instance_15383,1683010.0
instance_15385,1683012.0
instance_15386,1683013.0
instance_15387,1683014.0
instance_15388,1683053.0
instance_15389,1683447.0
instance_15399,1685150.0
instance_15414,1688538.0
instance_15413,1688538.0
instance_15415,1688538.0
instance_15412,1688538.0
instance_15416,1688539.0
instance_15417,1689326.0
instance_15424,1694068.0
instance_15425,1694069.0
instance_15426,1694277.0
instance_15435,1694844.0
instance_15429,1694844.0
instance_15433,1694844.0
instance_15432,1694844.0
instance_15431,1694844.0
instance_15434,1694844.0
instance_15428,1694844.0
instance_15427,1694844.0
instance_15442,1694844.0
instance_15443,1694844.0
instance_15439,1694844.0
instance_15438,1694844.0
instance_15440,1694844.0
instance_15441,1694844.0
instance_15430,1694844.0
instance_15444,1694844.0
instance_15449,1694844.0
instance_15446,1694844.0
instance_15450,1694844.0
instance_15445,1694844.0
instance_15437,1694844.0
instance_15436,1694844.0
instance_15458,1694845.0
instance_15454,1694845.0
instance_15452,1694845.0
instance_15457,1694845.0
instance_15453,1694845.0
instance_15455,1694845.0
instance_15456,1694845.0
instance_15484,1694846.0
instance_15620,1694852.0
instance_15619,1694852.0
instance_15617,1694852.0
instance_15618,1694852.0
instance_15622,1694852.0
instance_15621,1694852.0
instance_15604,1694852.0
instance_15606,1694852.0
instance_15605,1694852.0
instance_15610,1694852.0
instance_15611,1694852.0
instance_15612,1694852.0
instance_15613,1694852.0
instance_15607,1694852.0
instance_15608,1694852.0
instance_15682,1694852.0
instance_15627,1694852.0
instance_15625,1694852.0
instance_15626,1694852.0
instance_15623,1694852.0
instance_15628,1694852.0
instance_15616,1694852.0
instance_15614,1694852.0
instance_15615,1694852.0
instance_15609,1694852.0
instance_15681,1694852.0
instance_15631,1694852.0
instance_15629,1694852.0
instance_15630,1694852.0
instance_15624,1694852.0
instance_15786,1695501.0
instance_15788,1695501.0
instance_15791,1695501.0
instance_15790,1695501.0
instance_15793,1695508.0
instance_15796,1695508.0
instance_15799,1695509.0
instance_15795,1695509.0
instance_15810,1696566.0
instance_15807,1696566.0
instance_15808,1696566.0
instance_15809,1696566.0
instance_15814,1696567.0
instance_15813,1696567.0
instance_15812,1696567.0
instance_15811,1696567.0
instance_15817,1696769.0
instance_15844,1697247.0
instance_15846,1697486.0
instance_15860,1699569.0
instance_15861,1699621.0
instance_15862,1699960.0
instance_15863,1699962.0
instance_15889,1703350.0
instance_15888,1703350.0
instance_15899,1705372.0
instance_15902,1706577.0
instance_15904,1706744.0
instance_15905,1706746.0
instance_15907,1707414.0
instance_15906,1707415.0
instance_15908,1707416.0
instance_15909,1707417.0
instance_15910,1707419.0
instance_15911,1707420.0
instance_15912,1707448.0
instance_15917,1710143.0
instance_15919,1710595.0
instance_15920,1710597.0
instance_15921,1710813.0
instance_15922,1712206.0
instance_15923,1712361.0
instance_15925,1714741.0
instance_15926,1714744.0
instance_15927,1716225.0
instance_15928,1716226.0
instance_15929,1716232.0
instance_15930,1716257.0
instance_15931,1716274.0
instance_15932,1718624.0
instance_15933,1719084.0
instance_15934,1721843.0
instance_15936,1721844.0
instance_15935,1721844.0
instance_15937,1722407.0
instance_15946,1726527.0
instance_15947,1726796.0
instance_15949,1727390.0
instance_15948,1727390.0
instance_15950,1727391.0
instance_15955,1733069.0
instance_15954,1733070.0
instance_15956,1733387.0
instance_15957,1733544.0
instance_16001,1739057.0
instance_16000,1739057.0
instance_16002,1739058.0
instance_16005,1740586.0
instance_16040,1744569.0
instance_16041,1744569.0
instance_16080,1747307.0
instance_16115,1753762.0
instance_16116,1753762.0
instance_16114,1753762.0
instance_16118,1754147.0
instance_16127,1757586.0
instance_16128,1757586.0
instance_16129,1757586.0
instance_16130,1757588.0
instance_16132,1757670.0
instance_16140,1760994.0
instance_16141,1761088.0
instance_16142,1762310.0
instance_16165,1764774.0
instance_16167,1764775.0
instance_16164,1764775.0
instance_16166,1764775.0
instance_16259,1766424.0
instance_16258,1766424.0
instance_16257,1766424.0
instance_16285,1766436.0
instance_16283,1766436.0
instance_16286,1766436.0
instance_16317,1768169.0
instance_16338,1768594.0
instance_16337,1768594.0
instance_16339,1768594.0
instance_16332,1768594.0
instance_16370,1769990.0
instance_16374,1770058.0
instance_16375,1770067.0
instance_16376,1770078.0
instance_16390,1770622.0
instance_16393,1770622.0
instance_16394,1770622.0
instance_16391,1770622.0
instance_16388,1770622.0
instance_16405,1770622.0
instance_16404,1770622.0
instance_16389,1770622.0
instance_16406,1770622.0
instance_16413,1771185.0
instance_16415,1771232.0
instance_16414,1771232.0
instance_16416,1771232.0
instance_16417,1771234.0
instance_16418,1771234.0
instance_16420,1771235.0
instance_16421,1771235.0
instance_16419,1771235.0
instance_16446,1771575.0
instance_16430,1771575.0
instance_16431,1771575.0
instance_16506,1772045.0
instance_16507,1772045.0
instance_16522,1772045.0
instance_16532,1774636.0
instance_16531,1774636.0
instance_16530,1774636.0
instance_16529,1774636.0
instance_16528,1774636.0
instance_16527,1774637.0
instance_16535,1774941.0
instance_16556,1775794.0
instance_16555,1775795.0
instance_16559,1775799.0
instance_16558,1775799.0
instance_16557,1775799.0
instance_16570,1776228.0
instance_16591,1777013.0
instance_16586,1777014.0
instance_16587,1777014.0
instance_16585,1777014.0
instance_16589,1777014.0
instance_16592,1777014.0
instance_16590,1777014.0
instance_16588,1777014.0
instance_16584,1777014.0
